,season,date,league_id,league,team1,team2,spi1,spi2,prob1,prob2,probtie,proj_score1,proj_score2,importance1,importance2,score1,score2,xg1,xg2,nsxg1,nsxg2,adj_score1,adj_score2
4878,2017,2017-10-14,1845,German Bundesliga,Mainz,Hamburg SV,65.87,58.67,0.5214,0.2038,0.2749,1.49,0.82,33.0,40.2,3.0,2.0,1.1,1.92,1.1,1.53,3.15,2.1
3310,2017,2017-08-19,1845,German Bundesliga,Mainz,Hannover 96,67.64,52.99,0.602,0.1561,0.2418,1.75,0.76,26.7,38.4,0.0,1.0,0.64,0.7,1.66,0.46,0.0,1.05
4318,2017,2017-09-23,1845,German Bundesliga,Mainz,Hertha Berlin,64.86,66.57,0.4284,0.2788,0.2929,1.3,0.99,30.9,30.8,1.0,0.0,1.09,0.55,0.64,0.67,0.84,0.0
4252,2017,2017-09-20,1845,German Bundesliga,Mainz,Hoffenheim,65.33,73.77,0.355,0.3655,0.2796,1.26,1.28,,,2.0,3.0,1.2,1.0,1.37,1.62,2.1,3.15
3766,2017,2017-09-09,1845,German Bundesliga,Mainz,Leverkusen,65.45,74.72,0.3471,0.3942,0.2587,1.4,1.5,32.9,51.5,3.0,1.0,1.27,1.06,0.93,1.02,3.13,1.05
9154,2017,2018-04-01,1845,German Bundesliga,Mainz,M'gladbach,61.34,67.88,0.3786,0.3562,0.2652,1.42,1.37,45.3,0.6,0.0,0.0,0.58,0.72,1.0,1.8,0.0,0.0
10166,2017,2018-04-29,1845,German Bundesliga,Mainz,RB Leipzig,61.45,70.99,0.3451,0.3866,0.2682,1.32,1.41,41.7,20.4,3.0,0.0,1.99,0.93,1.57,1.21,2.24,0.0
8518,2017,2018-03-09,1845,German Bundesliga,Mainz,Schalke 04,62.87,74.85,0.3191,0.401,0.2799,1.17,1.35,34.9,69.3,0.0,1.0,0.6,0.19,1.41,0.13,0.0,1.05
7279,2017,2018-01-20,1845,German Bundesliga,Mainz,Stuttgart,62.8,60.49,0.4715,0.2401,0.2885,1.37,0.89,50.7,38.3,3.0,2.0,2.5,0.74,1.62,1.03,3.15,2.1
10567,2017,2018-05-12,1845,German Bundesliga,Mainz,Werder Bremen,64.97,68.74,0.4036,0.3069,0.2895,1.28,1.08,0.0,0.0,1.0,2.0,0.62,1.17,1.04,1.14,1.05,2.1
8146,2017,2018-02-23,1845,German Bundesliga,Mainz,Wolfsburg,63.94,65.18,0.4364,0.2874,0.2761,1.42,1.1,40.4,27.6,1.0,1.0,0.85,1.25,1.0,0.76,1.05,1.05
7751,2017,2018-02-09,1845,German Bundesliga,RB Leipzig,Augsburg,73.36,71.12,0.4798,0.2678,0.2525,1.68,1.19,85.2,61.3,2.0,0.0,1.26,0.78,1.75,0.72,2.1,0.0
8892,2017,2018-03-18,1845,German Bundesliga,RB Leipzig,Bayern Munich,73.44,93.27,0.1736,0.6216,0.2048,1.09,2.22,80.3,0.0,2.0,1.0,2.71,1.3,1.59,1.31,2.1,1.05
8387,2017,2018-03-03,1845,German Bundesliga,RB Leipzig,Dortmund,73.04,80.32,0.3651,0.3934,0.2415,1.61,1.68,91.8,68.1,1.0,1.0,0.74,1.42,1.25,1.06,1.05,1.05
4320,2017,2017-09-23,1845,German Bundesliga,RB Leipzig,Eintracht Frankfurt,74.94,68.08,0.5246,0.2012,0.2742,1.5,0.81,63.8,38.3,2.0,1.0,1.37,0.8,1.97,1.07,2.1,1.05
8274,2017,2018-02-25,1845,German Bundesliga,RB Leipzig,FC Koln,74.38,59.32,0.621,0.1591,0.2199,1.99,0.89,85.8,21.2,1.0,2.0,2.21,1.25,1.53,1.35,1.05,2.1
3624,2017,2017-08-27,1845,German Bundesliga,RB Leipzig,Freiburg,74.04,63.65,0.5706,0.1921,0.2373,1.84,0.96,45.7,26.9,4.0,1.0,2.43,0.76,2.35,0.84,3.15,1.05
7437,2017,2018-01-27,1845,German Bundesliga,RB Leipzig,Hamburg SV,73.36,59.58,0.6061,0.1609,0.233,1.85,0.83,73.8,51.2,1.0,1.0,1.01,0.79,1.13,1.04,1.05,1.05
5640,2017,2017-11-04,1845,German Bundesliga,RB Leipzig,Hannover 96,76.08,61.74,0.6124,0.1549,0.2327,1.84,0.8,77.9,36.9,2.0,1.0,1.62,0.7,1.07,1.02,2.1,1.05
6858,2017,2017-12-17,1845,German Bundesliga,RB Leipzig,Hertha Berlin,73.39,64.26,0.5567,0.2026,0.2407,1.81,0.99,71.3,16.7,2.0,3.0,2.31,1.89,3.36,0.42,1.68,3.15
9809,2017,2018-04-21,1845,German Bundesliga,RB Leipzig,Hoffenheim,72.61,74.94,0.4271,0.3249,0.248,1.67,1.43,83.0,90.6,2.0,5.0,1.4,3.08,1.9,0.81,2.1,4.83
9435,2017,2018-04-09,1845,German Bundesliga,RB Leipzig,Leverkusen,75.45,76.39,0.4396,0.2975,0.2629,1.54,1.22,100.0,100.0,1.0,4.0,1.15,2.12,1.51,1.41,1.05,4.2
4081,2017,2017-09-16,1845,German Bundesliga,RB Leipzig,M'gladbach,75.94,70.15,0.5222,0.2307,0.2471,1.75,1.08,60.4,39.1,2.0,2.0,0.64,1.51,1.4,0.92,2.1,1.68
6580,2017,2017-12-09,1845,German Bundesliga,RB Leipzig,Mainz,74.64,62.51,0.5888,0.1738,0.2374,1.82,0.87,74.0,27.4,2.0,2.0,1.17,1.21,0.82,0.74,2.1,2.1
7182,2017,2018-01-13,1845,German Bundesliga,RB Leipzig,Schalke 04,72.62,74.29,0.4334,0.3107,0.2559,1.6,1.32,78.9,83.8,3.0,1.0,2.31,0.73,1.43,1.18,3.13,1.05
5142,2017,2017-10-21,1845,German Bundesliga,RB Leipzig,Stuttgart,77.32,59.27,0.6577,0.1351,0.2073,2.08,0.82,62.9,31.0,1.0,0.0,0.73,0.5,1.14,0.36,1.05,0.0
6144,2017,2017-11-25,1845,German Bundesliga,RB Leipzig,Werder Bremen,77.59,65.83,0.592,0.1786,0.2294,1.91,0.94,76.1,32.0,2.0,0.0,0.76,1.14,1.17,1.46,1.67,0.0
10304,2017,2018-05-05,1845,German Bundesliga,RB Leipzig,Wolfsburg,69.11,59.02,0.5655,0.1902,0.2443,1.76,0.91,1.1,62.4,4.0,1.0,1.66,0.87,1.66,0.54,4.2,1.05
6718,2017,2017-12-13,1845,German Bundesliga,Schalke 04,Augsburg,73.89,69.96,0.493,0.237,0.27,1.52,0.97,36.4,36.4,3.0,2.0,2.52,1.46,0.43,1.24,3.15,2.1
4214,2017,2017-09-19,1845,German Bundesliga,Schalke 04,Bayern Munich,72.36,93.37,0.1645,0.6335,0.202,1.05,2.24,,,0.0,3.0,1.0,2.59,0.7,2.81,0.0,3.02
9630,2017,2018-04-15,1845,German Bundesliga,Schalke 04,Dortmund,74.26,78.03,0.4066,0.3346,0.2587,1.53,1.36,36.6,54.2,2.0,0.0,1.02,1.23,1.35,1.38,1.79,0.0
10571,2017,2018-05-12,1845,German Bundesliga,Schalke 04,Eintracht Frankfurt,74.8,70.72,0.495,0.2334,0.2716,1.51,0.95,0.0,0.0,1.0,0.0,1.47,0.3,1.39,0.61,1.05,0.0
6398,2017,2017-12-02,1845,German Bundesliga,Schalke 04,FC Koln,75.1,57.49,0.6374,0.1282,0.2344,1.78,0.65,76.4,31.2,2.0,2.0,2.05,1.87,2.2,1.03,2.1,2.1
9028,2017,2018-03-31,1845,German Bundesliga,Schalke 04,Freiburg,75.5,61.1,0.6035,0.1448,0.2517,1.65,0.66,41.1,9.6,2.0,0.0,1.46,0.27,1.3,0.3,1.84,0.0
5980,2017,2017-11-19,1845,German Bundesliga,Schalke 04,Hamburg SV,73.87,60.27,0.5908,0.1513,0.2579,1.61,0.67,57.5,35.8,2.0,0.0,2.12,0.79,1.22,0.59,1.92,0.0
7361,2017,2018-01-21,1845,German Bundesliga,Schalke 04,Hannover 96,73.17,63.17,0.5673,0.2032,0.2295,1.94,1.07,80.7,31.7,1.0,1.0,0.61,1.01,0.89,0.43,1.05,1.05
8361,2017,2018-03-03,1845,German Bundesliga,Schalke 04,Hertha Berlin,75.31,64.1,0.5742,0.171,0.2548,1.65,0.77,81.4,17.8,1.0,0.0,0.36,0.63,0.58,1.29,1.05,0.0
8002,2017,2018-02-17,1845,German Bundesliga,Schalke 04,Hoffenheim,73.47,69.74,0.4966,0.2542,0.2492,1.72,1.16,82.5,50.5,2.0,1.0,0.91,0.55,1.38,0.84,2.1,1.05
4577,2017,2017-09-29,1845,German Bundesliga,Schalke 04,Leverkusen,70.95,75.66,0.3967,0.345,0.2584,1.51,1.4,51.8,66.1,1.0,1.0,0.73,1.03,0.89,0.84,1.05,1.05
10048,2017,2018-04-28,1845,German Bundesliga,Schalke 04,M'gladbach,74.99,69.24,0.5192,0.231,0.2498,1.72,1.06,8.0,0.0,1.0,1.0,1.27,1.9,0.74,1.57,1.05,0.84
5113,2017,2017-10-20,1845,German Bundesliga,Schalke 04,Mainz,72.95,65.06,0.5348,0.2027,0.2625,1.59,0.87,52.2,21.0,2.0,0.0,1.62,0.51,0.81,0.41,2.02,0.0
3344,2017,2017-08-19,1845,German Bundesliga,Schalke 04,RB Leipzig,71.63,74.85,0.4133,0.3225,0.2642,1.49,1.29,49.8,62.4,2.0,0.0,1.71,0.8,0.41,1.08,2.04,0.0
3891,2017,2017-09-10,1845,German Bundesliga,Schalke 04,Stuttgart,71.61,58.73,0.5895,0.1742,0.2363,1.83,0.88,35.5,39.0,3.0,1.0,2.13,1.68,0.87,0.9,3.15,1.05
7602,2017,2018-02-03,1845,German Bundesliga,Schalke 04,Werder Bremen,73.97,67.19,0.5285,0.2174,0.2542,1.67,0.98,79.2,34.9,1.0,2.0,0.65,2.14,1.29,0.77,1.05,1.68
5368,2017,2017-10-28,1845,German Bundesliga,Schalke 04,Wolfsburg,73.73,68.29,0.5057,0.2148,0.2795,1.45,0.84,65.7,25.5,1.0,1.0,1.49,1.03,1.47,0.76,1.05,1.05
4317,2017,2017-09-23,1845,German Bundesliga,Stuttgart,Augsburg,58.91,66.11,0.3754,0.3484,0.2762,1.33,1.27,37.8,32.3,0.0,0.0,0.52,0.38,1.04,1.0,0.0,0.0
6768,2017,2017-12-16,1845,German Bundesliga,Stuttgart,Bayern Munich,60.42,92.07,0.1091,0.7101,0.1808,0.79,2.32,35.4,21.4,0.0,1.0,0.28,1.15,1.13,1.95,0.0,1.05
5864,2017,2017-11-17,1845,German Bundesliga,Stuttgart,Dortmund,59.91,84.47,0.1893,0.6022,0.2085,1.16,2.2,25.9,42.1,2.0,1.0,1.16,2.12,1.02,1.21,2.1,1.05
8179,2017,2018-02-24,1845,German Bundesliga,Stuttgart,Eintracht Frankfurt,61.76,70.82,0.345,0.3488,0.3062,1.08,1.09,21.5,84.6,1.0,0.0,1.85,0.34,1.11,0.65,1.05,0.0
4849,2017,2017-10-13,1845,German Bundesliga,Stuttgart,FC Koln,58.98,61.41,0.4224,0.2975,0.28,1.38,1.11,47.4,48.1,2.0,1.0,2.13,2.0,1.56,1.56,2.1,1.05
5485,2017,2017-10-29,1845,German Bundesliga,Stuttgart,Freiburg,59.53,60.6,0.4353,0.2883,0.2764,1.42,1.1,40.9,40.1,3.0,0.0,1.39,0.28,1.83,0.37,2.28,0.0
9031,2017,2018-03-31,1845,German Bundesliga,Stuttgart,Hamburg SV,64.94,56.92,0.521,0.1873,0.2917,1.37,0.7,0.7,20.6,1.0,1.0,1.17,0.84,1.13,0.57,1.05,1.05
9526,2017,2018-04-14,1845,German Bundesliga,Stuttgart,Hannover 96,63.18,62.83,0.4445,0.2744,0.2811,1.4,1.04,0.0,0.9,1.0,1.0,0.83,0.57,1.3,0.94,1.05,1.05
7159,2017,2018-01-13,1845,German Bundesliga,Stuttgart,Hertha Berlin,60.44,65.01,0.3942,0.32,0.2859,1.29,1.14,40.0,20.0,1.0,0.0,0.3,1.02,0.8,1.33,1.05,0.0
10302,2017,2018-05-05,1845,German Bundesliga,Stuttgart,Hoffenheim,65.07,76.37,0.3216,0.4066,0.2717,1.23,1.42,0.0,86.6,2.0,0.0,1.26,1.32,0.94,2.84,2.0,0.0
6553,2017,2017-12-08,1845,German Bundesliga,Stuttgart,Leverkusen,61.58,76.77,0.2865,0.4578,0.2557,1.24,1.63,22.0,68.0,0.0,2.0,0.43,1.43,0.99,1.17,0.0,1.86
7864,2017,2018-02-11,1845,German Bundesliga,Stuttgart,M'gladbach,59.44,69.38,0.341,0.3859,0.2731,1.27,1.37,45.3,37.9,1.0,0.0,0.75,0.66,0.54,1.23,1.05,0.0
3518,2017,2017-08-26,1845,German Bundesliga,Stuttgart,Mainz,57.5,66.47,0.361,0.3693,0.2697,1.34,1.36,43.4,27.8,1.0,0.0,2.18,0.36,1.17,0.81,1.05,0.0
8645,2017,2018-03-11,1845,German Bundesliga,Stuttgart,RB Leipzig,63.0,73.08,0.3363,0.3795,0.2842,1.19,1.28,4.1,73.1,0.0,0.0,1.38,0.64,1.44,1.43,0.0,0.0
7436,2017,2018-01-27,1845,German Bundesliga,Stuttgart,Schalke 04,59.66,72.51,0.3107,0.4052,0.284,1.12,1.32,39.1,71.8,0.0,2.0,0.65,2.63,1.41,1.57,0.0,2.1
9814,2017,2018-04-21,1845,German Bundesliga,Stuttgart,Werder Bremen,62.97,70.87,0.3577,0.3489,0.2935,1.18,1.16,0.0,0.2,2.0,0.0,2.21,0.41,1.58,1.22,1.58,0.0
4039,2017,2017-09-16,1845,German Bundesliga,Stuttgart,Wolfsburg,58.59,68.06,0.3545,0.3733,0.2722,1.31,1.35,39.6,30.8,1.0,0.0,1.19,0.48,0.82,0.61,1.05,0.0
5468,2017,2017-10-29,1845,German Bundesliga,Werder Bremen,Augsburg,66.46,65.27,0.4609,0.2647,0.2744,1.46,1.04,36.8,18.0,0.0,3.0,1.17,2.84,1.59,1.3,0.0,3.15
3519,2017,2017-08-26,1845,German Bundesliga,Werder Bremen,Bayern Munich,69.48,92.64,0.1508,0.6752,0.174,1.22,2.67,40.6,63.2,0.0,2.0,0.29,1.85,0.55,3.38,0.0,1.98
10188,2017,2018-04-29,1845,German Bundesliga,Werder Bremen,Dortmund,69.23,79.57,0.3312,0.4194,0.2494,1.44,1.64,0.0,41.8,1.0,1.0,1.39,2.68,1.33,1.73,1.05,1.05
9136,2017,2018-04-01,1845,German Bundesliga,Werder Bremen,Eintracht Frankfurt,71.23,71.93,0.4407,0.2834,0.2759,1.43,1.09,0.6,89.6,2.0,1.0,1.2,0.92,1.02,0.83,2.1,1.05
8690,2017,2018-03-12,1845,German Bundesliga,Werder Bremen,FC Koln,69.1,60.59,0.5441,0.214,0.242,1.8,1.04,16.5,23.3,3.0,1.0,0.96,0.64,1.28,1.73,2.65,1.05
4315,2017,2017-09-23,1845,German Bundesliga,Werder Bremen,Freiburg,68.48,60.27,0.5441,0.2145,0.2414,1.81,1.05,29.1,37.6,0.0,0.0,1.42,0.75,1.38,0.74,0.0,0.0
8209,2017,2018-02-24,1845,German Bundesliga,Werder Bremen,Hamburg SV,68.02,59.93,0.5348,0.1971,0.2681,1.55,0.83,36.4,50.1,1.0,0.0,0.97,0.37,1.47,0.81,1.05,0.0
5995,2017,2017-11-19,1845,German Bundesliga,Werder Bremen,Hannover 96,63.48,62.07,0.4652,0.2648,0.27,1.5,1.07,47.6,21.7,4.0,0.0,2.41,1.08,1.76,0.78,4.0,0.0
7455,2017,2018-01-27,1845,German Bundesliga,Werder Bremen,Hertha Berlin,66.95,65.0,0.4726,0.265,0.2624,1.58,1.11,38.5,15.9,0.0,0.0,1.72,0.78,1.71,0.3,0.0,0.0
7158,2017,2018-01-13,1845,German Bundesliga,Werder Bremen,Hoffenheim,65.81,69.59,0.4076,0.318,0.2744,1.4,1.2,37.2,43.8,1.0,1.0,2.44,1.27,1.66,2.01,1.05,1.05
10307,2017,2018-05-05,1845,German Bundesliga,Werder Bremen,Leverkusen,68.99,76.65,0.3628,0.3753,0.2619,1.41,1.44,0.0,94.2,0.0,0.0,0.15,0.63,1.15,1.1,0.0,0.0
4990,2017,2017-10-15,1845,German Bundesliga,Werder Bremen,M'gladbach,68.04,69.38,0.4371,0.3074,0.2555,1.61,1.31,23.6,39.9,0.0,2.0,1.36,1.27,1.55,2.07,0.0,2.1
6769,2017,2017-12-16,1845,German Bundesliga,Werder Bremen,Mainz,66.66,62.83,0.4881,0.2372,0.2747,1.48,0.95,37.3,38.9,2.0,2.0,1.06,1.19,1.01,1.42,2.1,2.1
9647,2017,2018-04-15,1845,German Bundesliga,Werder Bremen,RB Leipzig,71.1,72.37,0.4386,0.3079,0.2535,1.63,1.33,0.0,89.2,1.0,1.0,1.01,1.01,1.34,1.06,1.05,1.05
4040,2017,2017-09-16,1845,German Bundesliga,Werder Bremen,Schalke 04,68.82,71.67,0.4211,0.3187,0.2602,1.54,1.31,30.6,48.0,1.0,2.0,0.85,1.04,1.41,1.04,1.05,2.1
6365,2017,2017-12-02,1845,German Bundesliga,Werder Bremen,Stuttgart,65.97,61.19,0.5017,0.2365,0.2618,1.6,1.01,48.7,27.7,1.0,0.0,0.7,1.03,0.77,1.49,1.05,0.0
7879,2017,2018-02-11,1845,German Bundesliga,Werder Bremen,Wolfsburg,68.64,65.53,0.4823,0.2433,0.2744,1.48,0.97,28.9,15.5,3.0,1.0,1.08,2.26,0.98,1.51,3.1,1.05
9487,2017,2018-04-13,1845,German Bundesliga,Wolfsburg,Augsburg,63.83,66.05,0.4178,0.2893,0.293,1.28,1.02,20.9,0.3,0.0,0.0,0.94,0.25,1.45,0.86,0.0,0.0
7979,2017,2018-02-17,1845,German Bundesliga,Wolfsburg,Bayern Munich,65.44,91.07,0.1505,0.6476,0.2019,0.96,2.2,14.6,0.4,1.0,2.0,0.62,3.17,0.8,2.19,1.05,2.1
3311,2017,2017-08-19,1845,German Bundesliga,Wolfsburg,Dortmund,69.63,85.54,0.2583,0.5029,0.2388,1.26,1.84,36.4,54.5,0.0,3.0,0.7,1.06,0.71,1.8,0.0,3.15
7282,2017,2018-01-20,1845,German Bundesliga,Wolfsburg,Eintracht Frankfurt,68.24,69.5,0.4286,0.2716,0.2998,1.25,0.94,15.0,47.0,1.0,3.0,0.79,1.58,0.98,1.07,1.05,2.64
10563,2017,2018-05-12,1845,German Bundesliga,Wolfsburg,FC Koln,57.79,59.01,0.4287,0.309,0.2622,1.53,1.26,55.6,0.0,4.0,1.0,1.66,1.45,1.23,2.11,3.65,1.05
5896,2017,2017-11-18,1845,German Bundesliga,Wolfsburg,Freiburg,68.47,58.23,0.5589,0.1893,0.2518,1.69,0.87,21.1,41.9,3.0,1.0,2.02,0.36,1.18,0.82,3.15,1.05
10050,2017,2018-04-28,1845,German Bundesliga,Wolfsburg,Hamburg SV,61.8,59.33,0.4621,0.2363,0.3017,1.28,0.83,36.8,49.5,1.0,3.0,1.02,3.28,1.0,1.53,1.05,2.63
3770,2017,2017-09-09,1845,German Bundesliga,Wolfsburg,Hannover 96,68.78,55.46,0.5859,0.1582,0.2559,1.63,0.71,30.5,35.9,1.0,1.0,1.4,0.61,1.46,1.09,1.05,1.05
5762,2017,2017-11-05,1845,German Bundesliga,Wolfsburg,Hertha Berlin,68.66,63.98,0.4934,0.2184,0.2881,1.38,0.82,19.3,18.5,3.0,3.0,2.82,1.63,2.15,0.75,3.15,3.15
5245,2017,2017-10-22,1845,German Bundesliga,Wolfsburg,Hoffenheim,68.69,72.16,0.4087,0.3174,0.2738,1.4,1.2,25.6,64.7,1.0,1.0,1.42,2.04,1.24,1.3,1.05,1.05
8362,2017,2018-03-03,1845,German Bundesliga,Wolfsburg,Leverkusen,65.63,76.02,0.3329,0.3971,0.27,1.27,1.41,22.6,86.8,1.0,2.0,0.3,1.93,0.53,1.73,1.05,1.91
6458,2017,2017-12-03,1845,German Bundesliga,Wolfsburg,M'gladbach,68.18,72.22,0.4073,0.342,0.2506,1.61,1.46,15.5,66.8,3.0,0.0,1.8,1.5,1.0,1.7,3.14,0.0
4612,2017,2017-09-30,1845,German Bundesliga,Wolfsburg,Mainz,68.78,65.25,0.4834,0.2381,0.2786,1.45,0.93,27.2,27.0,1.0,1.0,0.71,0.92,1.18,1.23,1.05,0.84
6698,2017,2017-12-12,1845,German Bundesliga,Wolfsburg,RB Leipzig,69.11,73.64,0.3982,0.334,0.2679,1.43,1.29,29.5,29.5,1.0,1.0,2.49,0.58,1.22,1.49,1.05,1.05
8803,2017,2018-03-17,1845,German Bundesliga,Wolfsburg,Schalke 04,62.85,74.98,0.3149,0.3921,0.2929,1.08,1.24,30.4,52.4,0.0,1.0,1.65,1.26,0.81,1.35,0.0,1.05
7604,2017,2018-02-03,1845,German Bundesliga,Wolfsburg,Stuttgart,66.89,58.03,0.536,0.1867,0.2773,1.47,0.75,17.0,47.9,1.0,1.0,0.64,1.9,0.98,1.24,1.05,1.05
4211,2017,2017-09-19,1845,German Bundesliga,Wolfsburg,Werder Bremen,67.41,68.08,0.4398,0.2922,0.268,1.49,1.17,,,1.0,1.0,1.24,1.22,0.83,0.9,1.05,1.05
18420,2018,2019-02-15,1845,German Bundesliga,Augsburg,Bayern Munich,62.06,91.92,0.0906,0.7651,0.1442,0.92,2.87,24.2,87.8,2.0,3.0,0.74,2.26,0.27,2.32,2.1,3.15
18923,2018,2019-03-01,1845,German Bundesliga,Augsburg,Dortmund,60.68,80.76,0.1991,0.578,0.223,1.12,2.05,28.8,90.3,2.0,1.0,1.0,3.14,0.53,2.56,2.1,1.05
15927,2018,2018-11-24,1845,German Bundesliga,Augsburg,Eintracht Frankfurt,64.9,73.47,0.3208,0.4243,0.255,1.38,1.62,13.4,61.7,1.0,3.0,2.25,2.45,2.33,1.34,1.05,3.15
17563,2018,2019-01-19,1845,German Bundesliga,Augsburg,Fortuna Dusseldorf,62.59,57.11,0.5165,0.2376,0.2459,1.79,1.14,36.0,34.1,1.0,2.0,0.94,1.07,1.04,0.66,1.05,2.1
14008,2018,2018-09-30,1845,German Bundesliga,Augsburg,Freiburg,63.28,60.36,0.4784,0.2588,0.2628,1.6,1.11,30.4,30.0,4.0,1.0,3.83,1.86,2.18,1.23,3.88,1.05
19555,2018,2019-03-16,1845,German Bundesliga,Augsburg,Hannover 96,59.75,49.03,0.5607,0.2055,0.2338,1.92,1.07,26.7,31.0,3.0,1.0,1.58,1.13,2.83,1.6,2.75,1.05
21825,2018,2019-05-11,1845,German Bundesliga,Augsburg,Hertha Berlin,59.5,61.25,0.405,0.3408,0.2542,1.59,1.44,0.0,0.0,3.0,4.0,1.33,2.83,0.17,2.58,3.15,4.2
20371,2018,2019-04-07,1845,German Bundesliga,Augsburg,Hoffenheim,58.9,75.75,0.2627,0.5206,0.2166,1.53,2.2,9.7,16.4,0.0,4.0,0.41,3.55,1.55,1.73,0.0,3.81
21174,2018,2019-04-26,1845,German Bundesliga,Augsburg,Leverkusen,61.28,78.29,0.247,0.5268,0.2262,1.35,2.04,0.0,35.6,1.0,4.0,0.39,3.13,0.8,2.07,1.05,3.73
12703,2018,2018-09-01,1845,German Bundesliga,Augsburg,M'gladbach,62.97,68.66,0.3568,0.3774,0.2658,1.39,1.43,30.5,57.0,1.0,1.0,2.0,1.28,1.35,1.56,1.05,1.05
18087,2018,2019-02-03,1845,German Bundesliga,Augsburg,Mainz,60.8,60.04,0.4924,0.2551,0.2524,1.71,1.17,36.8,2.7,3.0,0.0,3.74,0.2,1.07,0.51,3.15,0.0
15268,2018,2018-11-03,1845,German Bundesliga,Augsburg,Nürnberg,65.65,54.49,0.5563,0.1948,0.2489,1.74,0.93,22.0,39.5,2.0,2.0,2.5,1.52,0.91,1.7,2.1,2.1
14577,2018,2018-10-20,1845,German Bundesliga,Augsburg,RB Leipzig,65.76,75.58,0.3175,0.4427,0.2398,1.51,1.81,32.2,63.9,0.0,0.0,0.37,1.24,0.46,1.27,0.0,0.0
16763,2018,2018-12-15,1845,German Bundesliga,Augsburg,Schalke 04,64.78,71.03,0.3991,0.3278,0.2731,1.42,1.26,21.2,10.1,1.0,1.0,1.87,0.91,1.14,1.41,1.05,1.05
20885,2018,2019-04-20,1845,German Bundesliga,Augsburg,Stuttgart,59.35,56.75,0.458,0.2881,0.2539,1.67,1.28,6.4,39.4,6.0,0.0,2.26,1.63,1.6,1.01,6.3,0.0
13448,2018,2018-09-22,1845,German Bundesliga,Augsburg,Werder Bremen,61.76,66.56,0.3883,0.3306,0.2811,1.34,1.21,30.3,40.1,2.0,3.0,2.58,1.46,1.77,1.22,2.1,3.15
17080,2018,2018-12-23,1845,German Bundesliga,Augsburg,Wolfsburg,64.55,66.99,0.429,0.2982,0.2728,1.46,1.18,22.2,25.1,2.0,3.0,0.79,2.59,0.86,1.87,2.1,3.15
13697,2018,2018-09-25,1845,German Bundesliga,Bayern Munich,Augsburg,93.3,61.64,0.8844,0.027,0.0886,3.1,0.42,27.4,29.4,1.0,1.0,1.53,1.07,1.7,0.39,1.05,1.05
20283,2018,2019-04-06,1845,German Bundesliga,Bayern Munich,Dortmund,92.57,81.57,0.6566,0.1476,0.1958,2.31,1.0,100.0,100.0,5.0,0.0,3.98,0.63,3.32,0.67,4.77,0.0
22098,2018,2019-05-18,1845,German Bundesliga,Bayern Munich,Eintracht Frankfurt,93.03,72.58,0.8205,0.0528,0.1267,2.76,0.58,100.0,72.4,5.0,1.0,4.8,1.13,3.55,0.3,5.01,1.05
15923,2018,2018-11-24,1845,German Bundesliga,Bayern Munich,Fortuna Dusseldorf,91.15,51.68,0.9244,0.0141,0.0615,3.42,0.31,83.0,54.7,3.0,3.0,2.66,1.64,2.66,0.32,3.15,3.15
15265,2018,2018-11-03,1845,German Bundesliga,Bayern Munich,Freiburg,91.78,59.88,0.8968,0.0206,0.0826,3.07,0.33,61.8,18.1,1.0,1.0,2.27,0.71,3.81,0.58,1.05,1.05
21531,2018,2019-05-04,1845,German Bundesliga,Bayern Munich,Hannover 96,92.96,48.41,0.9561,0.0058,0.0381,3.79,0.2,80.6,9.5,3.0,1.0,5.36,0.83,4.8,0.2,2.67,1.05
18706,2018,2019-02-23,1845,German Bundesliga,Bayern Munich,Hertha Berlin,91.5,65.63,0.8854,0.0276,0.087,3.16,0.44,100.0,4.5,1.0,0.0,0.7,0.43,1.44,1.23,1.05,0.0
12354,2018,2018-08-24,1845,German Bundesliga,Bayern Munich,Hoffenheim,91.88,71.37,0.7976,0.0666,0.1358,2.77,0.69,66.0,59.3,3.0,1.0,3.48,0.72,1.84,0.66,2.63,1.05
13083,2018,2018-09-15,1845,German Bundesliga,Bayern Munich,Leverkusen,92.51,72.56,0.7933,0.0691,0.1376,2.76,0.71,49.9,50.7,3.0,1.0,1.54,0.8,2.61,0.1,2.55,1.05
14276,2018,2018-10-06,1845,German Bundesliga,Bayern Munich,M'gladbach,91.91,66.65,0.8407,0.0492,0.1101,3.07,0.65,63.2,47.5,0.0,3.0,0.96,0.6,1.47,0.46,0.0,2.7
19721,2018,2019-03-17,1845,German Bundesliga,Bayern Munich,Mainz,92.11,58.35,0.9283,0.0121,0.0596,3.39,0.27,91.5,0.8,6.0,0.0,2.82,0.36,2.94,0.54,6.3,0.0
16502,2018,2018-12-08,1845,German Bundesliga,Bayern Munich,Nürnberg,90.46,54.17,0.9143,0.0176,0.0681,3.36,0.36,97.3,53.5,3.0,0.0,3.33,0.21,3.63,0.29,3.15,0.0
16925,2018,2018-12-19,1845,German Bundesliga,Bayern Munich,RB Leipzig,91.91,77.15,0.7495,0.0925,0.158,2.61,0.82,90.7,69.2,1.0,0.0,2.16,0.86,1.76,0.82,1.05,0.0
18253,2018,2019-02-09,1845,German Bundesliga,Bayern Munich,Schalke 04,91.99,71.01,0.852,0.0375,0.1105,2.84,0.46,87.8,2.9,3.0,1.0,2.28,1.23,2.68,0.36,3.15,1.05
